time,ws,wd_deg,pres,temp
2024-01-01 00:00:00,4.7,75.0,1020.0,-9.3
2024-01-01 01:00:00,4.7,85.0,1020.0,-10.4
2024-01-01 02:00:00,5.6,87.0,1019.8,-11.5
2024-01-01 03:00:00,6.1,85.0,1019.8,-11.5
2024-01-01 04:00:00,7.7,83.0,1019.9,-11.8
2024-01-01 05:00:00,7.4,83.0,1019.9,-11.7
2024-01-01 06:00:00,8.6,85.0,1019.9,-11.7
2024-01-01 07:00:00,9.8,91.0,1020.1,-12.0
2024-01-01 08:00:00,10.3,93.0,1020.2,-11.9
2024-01-01 09:00:00,10.1,95.0,1020.7,-12.4
2024-01-01 10:00:00,9.6,93.0,1021.1,-12.5
2024-01-01 11:00:00,10.1,85.0,1021.0,-12.5
2024-01-01 12:00:00,10.3,82.0,1020.6,-12.6
2024-01-01 13:00:00,10.7,82.0,1020.6,-12.5
2024-01-01 14:00:00,10.0,81.0,1020.8,-12.8
2024-01-01 15:00:00,10.3,82.0,1021.0,-13.0
2024-01-01 16:00:00,10.8,84.0,1021.2,-13.3
2024-01-01 17:00:00,11.3,82.0,1021.5,-14.0
2024-01-01 18:00:00,11.8,86.0,1021.5,-14.1
2024-01-01 19:00:00,12.9,83.0,1021.4,-14.2
2024-01-01 20:00:00,12.2,87.0,1021.6,-14.4
2024-01-01 21:00:00,11.4,94.0,1022.0,-14.4
2024-01-01 22:00:00,11.3,89.0,1022.2,-14.3
2024-01-01 23:00:00,11.9,86.0,1022.2,-14.5
2024-01-02 00:00:00,11.5,84.0,1022.0,-14.3
2024-01-02 01:00:00,11.5,85.0,1022.0,-14.3
2024-01-02 02:00:00,10.9,83.0,1022.0,-14.5
2024-01-02 03:00:00,10.7,82.0,1021.9,-14.7
2024-01-02 04:00:00,11.1,88.0,1022.0,-14.7
2024-01-02 05:00:00,10.7,88.0,1021.9,-14.5
2024-01-02 06:00:00,10.7,87.0,1022.2,-14.5
2024-01-02 07:00:00,10.8,85.0,1022.4,-14.5
2024-01-02 08:00:00,11.1,86.0,1022.6,-14.2
2024-01-02 09:00:00,11.6,83.0,1022.5,-13.9
2024-01-02 10:00:00,12.4,85.0,1022.5,-13.4
2024-01-02 11:00:00,10.9,87.0,1022.4,-13.2
2024-01-02 12:00:00,10.9,85.0,1022.2,-13.3
2024-01-02 13:00:00,,,1022.0,-13.1
2024-01-02 14:00:00,,,1021.9,-13.2
2024-01-02 15:00:00,10.9,87.0,1021.9,-13.2
2024-01-02 16:00:00,10.5,84.0,1022.0,-13.6
2024-01-02 17:00:00,10.0,81.0,1021.9,-14.0
2024-01-02 18:00:00,9.6,83.0,1021.5,-14.3
2024-01-02 19:00:00,8.9,80.0,1021.2,-14.5
2024-01-02 20:00:00,9.4,83.0,1020.8,-14.6
2024-01-02 21:00:00,10.4,88.0,1020.4,-14.5
2024-01-02 22:00:00,10.3,93.0,1020.1,-14.8
2024-01-02 23:00:00,10.6,96.0,1019.7,-14.7
2024-01-03 00:00:00,10.1,98.0,1019.7,-15.1
2024-01-03 01:00:00,10.6,95.0,1019.3,-15.1
2024-01-03 02:00:00,10.7,92.0,1018.9,-15.3
2024-01-03 03:00:00,10.5,89.0,1018.5,-15.7
2024-01-03 04:00:00,11.0,89.0,1018.1,-15.7
2024-01-03 05:00:00,10.7,90.0,1017.8,-15.7
2024-01-03 06:00:00,10.0,89.0,1017.9,-15.9
2024-01-03 07:00:00,9.9,83.0,1017.8,-15.9
2024-01-03 08:00:00,9.8,84.0,1017.7,-15.7
2024-01-03 09:00:00,10.6,86.0,1017.7,-15.7
2024-01-03 10:00:00,10.8,86.0,1017.4,-15.3
2024-01-03 11:00:00,9.9,83.0,1017.1,-15.3
2024-01-03 12:00:00,10.1,79.0,1016.6,-14.8
2024-01-03 13:00:00,9.7,75.0,1016.3,-14.4
2024-01-03 14:00:00,10.6,79.0,1015.9,-15.0
2024-01-03 15:00:00,9.8,83.0,1015.7,-15.1
2024-01-03 16:00:00,9.7,82.0,1015.5,-15.5
2024-01-03 17:00:00,10.5,80.0,1015.5,-15.5
2024-01-03 18:00:00,11.3,82.0,1015.4,-15.8
2024-01-03 19:00:00,10.8,82.0,1015.4,-16.1
2024-01-03 20:00:00,10.6,76.0,1015.0,-16.2
2024-01-03 21:00:00,10.3,74.0,1014.9,-16.6
2024-01-03 22:00:00,9.7,72.0,1014.6,-16.8
2024-01-03 23:00:00,10.0,72.0,1014.4,-17.0
2024-01-04 00:00:00,9.8,71.0,1014.0,-17.0
2024-01-04 01:00:00,10.0,68.0,1013.8,-17.3
2024-01-04 02:00:00,9.9,69.0,1013.6,-17.6
2024-01-04 03:00:00,9.9,69.0,1013.6,-17.8
2024-01-04 04:00:00,9.9,69.0,1013.5,-17.6
2024-01-04 05:00:00,9.6,67.0,1013.3,-17.4
2024-01-04 06:00:00,10.2,67.0,1013.3,-17.1
2024-01-04 07:00:00,9.4,66.0,1013.4,-17.2
2024-01-04 08:00:00,9.3,66.0,1013.6,-17.6
2024-01-04 09:00:00,9.4,66.0,1013.7,-17.8
2024-01-04 10:00:00,9.2,66.0,1013.5,-17.8
2024-01-04 11:00:00,8.9,65.0,1013.2,-17.2
2024-01-04 12:00:00,8.9,63.0,1012.9,-17.0
2024-01-04 13:00:00,9.0,61.0,1012.8,-16.9
2024-01-04 14:00:00,9.3,58.0,1012.7,-17.1
2024-01-04 15:00:00,9.7,57.0,1012.5,-17.3
2024-01-04 16:00:00,10.0,59.0,1012.4,-17.2
2024-01-04 17:00:00,9.8,60.0,1012.5,-17.2
2024-01-04 18:00:00,8.9,60.0,1012.7,-17.1
2024-01-04 19:00:00,8.8,54.0,1012.7,-17.6
2024-01-04 20:00:00,8.6,57.0,1012.8,-17.8
2024-01-04 21:00:00,9.1,53.0,1012.7,-18.5
2024-01-04 22:00:00,8.6,58.0,1012.5,-18.0
2024-01-04 23:00:00,8.5,58.0,1012.2,-17.2
2024-01-05 00:00:00,8.1,52.0,1012.3,-17.4
2024-01-05 01:00:00,8.1,50.0,1012.4,-17.7
2024-01-05 02:00:00,8.6,51.0,1012.4,-18.2
2024-01-05 03:00:00,8.3,56.0,1012.3,-18.7
2024-01-05 04:00:00,8.5,64.0,1012.0,-18.1
2024-01-05 05:00:00,8.9,67.0,1011.9,-17.7
2024-01-05 06:00:00,8.8,69.0,1012.1,-17.6
2024-01-05 07:00:00,8.6,67.0,1012.2,-18.1
2024-01-05 08:00:00,8.0,68.0,1012.2,-18.0
2024-01-05 09:00:00,8.8,73.0,1012.2,-17.6
2024-01-05 10:00:00,9.3,71.0,1012.1,-17.8
2024-01-05 11:00:00,6.9,50.0,1012.2,-18.3
2024-01-05 12:00:00,7.2,38.0,1012.2,-18.8
2024-01-05 13:00:00,6.7,39.0,1012.2,-18.9
2024-01-05 14:00:00,7.1,45.0,1012.3,-18.6
2024-01-05 15:00:00,6.7,48.0,1012.2,-17.8
2024-01-05 16:00:00,6.7,31.0,1012.4,-17.1
2024-01-05 17:00:00,7.2,23.0,1012.5,-16.4
2024-01-05 18:00:00,6.7,38.0,1012.7,-16.6
2024-01-05 19:00:00,6.5,20.0,1012.6,-16.0
2024-01-05 20:00:00,6.5,23.0,1013.0,-15.2
2024-01-05 21:00:00,6.1,28.0,1013.4,-15.1
2024-01-05 22:00:00,6.4,22.0,1013.4,-14.8
2024-01-05 23:00:00,6.7,18.0,1013.6,-14.5
2024-01-06 00:00:00,6.2,17.0,1014.0,-14.8
2024-01-06 01:00:00,5.4,34.0,1014.4,-16.7
2024-01-06 02:00:00,5.3,43.0,1014.9,-18.2
2024-01-06 03:00:00,5.1,40.0,1015.3,-18.8
2024-01-06 04:00:00,4.8,37.0,1015.8,-18.9
2024-01-06 05:00:00,4.8,52.0,1016.3,-19.0
2024-01-06 06:00:00,4.4,52.0,1017.0,-18.9
2024-01-06 07:00:00,4.1,52.0,1017.8,-18.5
2024-01-06 08:00:00,3.9,56.0,1018.7,-18.2
2024-01-06 09:00:00,3.6,66.0,1019.7,-17.2
2024-01-06 10:00:00,3.4,52.0,1020.6,-17.0
2024-01-06 11:00:00,3.5,67.0,1021.3,-16.9
2024-01-06 12:00:00,3.7,62.0,1021.8,-15.7
2024-01-06 13:00:00,3.8,47.0,1022.4,-16.1
2024-01-06 14:00:00,4.4,59.0,1023.1,-16.3
2024-01-06 15:00:00,3.9,65.0,1023.7,-16.2
2024-01-06 16:00:00,4.0,80.0,1024.4,-16.0
2024-01-06 17:00:00,3.4,78.0,1025.1,-16.0
2024-01-06 18:00:00,3.7,96.0,1025.7,-15.8
2024-01-06 19:00:00,4.1,100.0,1026.3,-15.9
2024-01-06 20:00:00,3.6,107.0,1026.8,-16.1
2024-01-06 21:00:00,3.0,104.0,1027.4,-16.0
2024-01-06 22:00:00,3.1,116.0,1027.8,-16.4
2024-01-06 23:00:00,3.2,117.0,1028.3,-16.3
2024-01-07 00:00:00,2.9,127.0,1028.7,-16.2
2024-01-07 01:00:00,2.6,119.0,1029.2,-16.2
2024-01-07 02:00:00,2.5,134.0,1029.5,-16.2
2024-01-07 03:00:00,2.5,139.0,1029.9,-16.0
2024-01-07 04:00:00,2.3,129.0,1030.3,-16.1
2024-01-07 05:00:00,2.4,142.0,1030.5,-16.2
2024-01-07 06:00:00,2.8,149.0,1030.8,-16.1
2024-01-07 07:00:00,2.3,138.0,1031.3,-16.0
2024-01-07 08:00:00,2.7,156.0,1031.8,-15.9
2024-01-07 09:00:00,2.9,178.0,1032.3,-15.1
2024-01-07 10:00:00,3.1,180.0,1032.6,-13.8
2024-01-07 11:00:00,3.0,183.0,1032.7,-13.2
2024-01-07 12:00:00,2.8,198.0,1032.8,-11.3
2024-01-07 13:00:00,3.6,203.0,1032.9,-8.9
2024-01-07 14:00:00,3.0,211.0,1033.2,-8.5
2024-01-07 15:00:00,3.8,198.0,1033.3,-9.1
2024-01-07 16:00:00,4.8,193.0,1033.2,-9.6
2024-01-07 17:00:00,5.0,191.0,1033.2,-8.4
2024-01-07 18:00:00,4.9,198.0,1033.2,-9.7
2024-01-07 19:00:00,5.5,209.0,1033.1,-9.5
2024-01-07 20:00:00,5.4,228.0,1033.1,-6.9
2024-01-07 21:00:00,6.5,250.0,1033.0,-4.8
2024-01-07 22:00:00,6.1,255.0,1032.4,-4.6
2024-01-07 23:00:00,6.1,245.0,1032.2,-4.4
2024-01-08 00:00:00,6.8,244.0,1031.9,-4.4
2024-01-08 01:00:00,8.6,251.0,1031.5,-4.1
2024-01-08 02:00:00,8.5,254.0,1031.1,-4.7
2024-01-08 03:00:00,7.7,249.0,1030.5,-4.8
2024-01-08 04:00:00,7.9,255.0,1030.0,-4.3
2024-01-08 05:00:00,8.2,253.0,1029.4,-3.9
2024-01-08 06:00:00,8.1,251.0,1028.9,-3.4
2024-01-08 07:00:00,8.5,265.0,1028.7,-2.4
2024-01-08 08:00:00,8.6,274.0,1028.5,-1.4
2024-01-08 09:00:00,9.1,290.0,1028.2,-0.6
2024-01-08 10:00:00,8.6,301.0,1028.3,-0.4
2024-01-08 11:00:00,7.8,303.0,1028.3,-0.2
2024-01-08 12:00:00,7.6,307.0,1028.4,-0.1
2024-01-08 13:00:00,7.0,322.0,1028.6,0.0
2024-01-08 14:00:00,6.5,329.0,1028.7,-0.2
2024-01-08 15:00:00,6.6,322.0,1028.8,-0.5
2024-01-08 16:00:00,6.1,320.0,1029.0,-0.4
2024-01-08 17:00:00,5.7,307.0,1029.2,-0.5
2024-01-08 18:00:00,5.3,304.0,1029.2,-0.4
2024-01-08 19:00:00,6.2,294.0,1028.9,-0.3
2024-01-08 20:00:00,7.6,288.0,1028.5,0.2
2024-01-08 21:00:00,7.5,283.0,1028.1,0.3
2024-01-08 22:00:00,8.3,290.0,1027.5,0.6
2024-01-08 23:00:00,8.0,285.0,1027.2,0.6
2024-01-09 00:00:00,7.9,285.0,1026.9,0.7
2024-01-09 01:00:00,8.3,285.0,1026.2,0.9
2024-01-09 02:00:00,9.0,287.0,1025.8,1.1
2024-01-09 03:00:00,9.6,288.0,1025.1,1.2
2024-01-09 04:00:00,10.1,289.0,1024.6,1.1
2024-01-09 05:00:00,10.8,294.0,1024.0,1.3
2024-01-09 06:00:00,10.9,293.0,1023.6,1.4
2024-01-09 07:00:00,11.0,289.0,1023.2,1.4
2024-01-09 08:00:00,11.0,289.0,1023.1,1.5
2024-01-09 09:00:00,11.4,291.0,1022.9,1.6
2024-01-09 10:00:00,11.5,292.0,1022.8,1.8
2024-01-09 11:00:00,11.8,290.0,1022.2,1.9
2024-01-09 12:00:00,11.1,289.0,1022.0,1.9
2024-01-09 13:00:00,11.0,291.0,1021.8,2.0
2024-01-09 14:00:00,10.7,298.0,1021.6,2.0
2024-01-09 15:00:00,10.5,303.0,1021.5,2.0
2024-01-09 16:00:00,11.1,304.0,1021.6,2.3
2024-01-09 17:00:00,11.2,308.0,1021.8,2.2
2024-01-09 18:00:00,10.7,309.0,1022.1,2.3
2024-01-09 19:00:00,10.9,313.0,1022.3,2.4
2024-01-09 20:00:00,11.1,315.0,1022.5,2.5
2024-01-09 21:00:00,11.1,314.0,1022.7,2.4
2024-01-09 22:00:00,11.2,313.0,1022.9,2.2
2024-01-09 23:00:00,11.3,314.0,1022.8,2.3
2024-01-10 00:00:00,11.0,318.0,1022.9,2.3
2024-01-10 01:00:00,10.8,319.0,1022.8,2.2
2024-01-10 02:00:00,10.6,319.0,1022.8,2.4
2024-01-10 03:00:00,9.9,322.0,1022.8,2.2
2024-01-10 04:00:00,10.2,320.0,1022.7,2.2
2024-01-10 05:00:00,9.8,316.0,1022.6,1.8
2024-01-10 06:00:00,9.5,314.0,1022.5,1.7
2024-01-10 07:00:00,9.8,312.0,1022.2,1.8
2024-01-10 08:00:00,9.6,311.0,1021.7,1.8
2024-01-10 09:00:00,11.2,310.0,1021.0,2.0
2024-01-10 10:00:00,11.6,310.0,1020.4,2.1
2024-01-10 11:00:00,11.4,305.0,1020.0,2.2
2024-01-10 12:00:00,11.9,302.0,1018.9,2.2
2024-01-10 13:00:00,12.7,297.0,1017.8,2.3
2024-01-10 14:00:00,12.9,294.0,1017.1,2.2
2024-01-10 15:00:00,12.3,294.0,1016.2,2.2
2024-01-10 16:00:00,11.8,297.0,1015.6,1.9
2024-01-10 17:00:00,11.5,305.0,1015.3,2.1
2024-01-10 18:00:00,13.3,316.0,1014.9,2.7
2024-01-10 19:00:00,13.4,307.0,1014.5,2.6
2024-01-10 20:00:00,13.4,310.0,1013.6,2.8
2024-01-10 21:00:00,16.1,313.0,1012.8,3.0
2024-01-10 22:00:00,14.9,314.0,1012.8,2.7
2024-01-10 23:00:00,13.5,320.0,1012.8,2.5
2024-01-11 00:00:00,13.1,326.0,1012.9,2.6
2024-01-11 01:00:00,12.1,346.0,1013.5,2.1
2024-01-11 02:00:00,10.9,343.0,1014.3,1.5
2024-01-11 03:00:00,10.1,343.0,1015.0,1.2
2024-01-11 04:00:00,9.4,346.0,1015.7,0.8
2024-01-11 05:00:00,11.8,354.0,1016.6,0.6
2024-01-11 06:00:00,12.0,358.0,1017.7,-0.1
2024-01-11 07:00:00,11.4,1.0,1019.1,-0.5
2024-01-11 08:00:00,12.5,8.0,1020.5,-1.1
2024-01-11 09:00:00,11.9,14.0,1021.9,-1.8
2024-01-11 10:00:00,11.0,11.0,1022.9,-2.5
2024-01-11 11:00:00,9.9,12.0,1023.9,-3.2
2024-01-11 12:00:00,9.2,12.0,1024.8,-3.5
2024-01-11 13:00:00,9.2,16.0,1025.2,-3.7
2024-01-11 14:00:00,8.0,12.0,1025.6,-3.9
2024-01-11 15:00:00,6.8,9.0,1025.8,-3.8
2024-01-11 16:00:00,6.1,359.0,1026.1,-3.7
2024-01-11 17:00:00,5.1,1.0,1026.4,-3.9
2024-01-11 18:00:00,4.3,3.0,1026.2,-3.9
2024-01-11 19:00:00,2.3,30.0,1025.5,-4.1
2024-01-11 20:00:00,1.5,147.0,1024.6,-4.5
2024-01-11 21:00:00,3.3,181.0,1023.8,-4.8
2024-01-11 22:00:00,4.3,198.0,1022.8,-4.4
2024-01-11 23:00:00,5.6,200.0,1021.6,-3.8
2024-01-12 00:00:00,7.2,203.0,1019.5,-3.5
2024-01-12 01:00:00,7.1,209.0,1017.6,-3.2
2024-01-12 02:00:00,6.6,220.0,1015.5,-2.5
2024-01-12 03:00:00,7.1,244.0,1013.3,-0.6
2024-01-12 04:00:00,9.2,271.0,1011.2,0.1
2024-01-12 05:00:00,10.8,293.0,1009.5,0.7
2024-01-12 06:00:00,11.0,298.0,1008.1,0.8
2024-01-12 07:00:00,13.4,307.0,1006.8,1.3
2024-01-12 08:00:00,13.8,316.0,1006.0,2.2
2024-01-12 09:00:00,13.7,326.0,1006.0,2.2
2024-01-12 10:00:00,12.0,332.0,1006.2,2.0
2024-01-12 11:00:00,12.9,344.0,1006.7,0.8
2024-01-12 12:00:00,13.1,356.0,1007.7,0.2
2024-01-12 13:00:00,12.7,29.0,1009.6,-1.3
2024-01-12 14:00:00,11.5,51.0,1011.7,-3.8
2024-01-12 15:00:00,9.1,57.0,1013.3,-4.3
2024-01-12 16:00:00,7.2,58.0,1015.3,-5.0
2024-01-12 17:00:00,9.6,77.0,1016.0,-5.6
2024-01-12 18:00:00,7.4,92.0,1016.8,-5.7
2024-01-12 19:00:00,6.0,113.0,1017.2,-5.7
2024-01-12 20:00:00,5.4,122.0,1017.1,-5.8
2024-01-12 21:00:00,5.9,110.0,1017.2,-6.8
2024-01-12 22:00:00,5.2,142.0,1017.1,-7.2
2024-01-12 23:00:00,7.2,146.0,1015.9,-7.5
2024-01-13 00:00:00,8.7,153.0,1014.9,-7.5
2024-01-13 01:00:00,9.3,163.0,1014.3,-7.3
2024-01-13 02:00:00,8.6,169.0,1013.7,-6.7
2024-01-13 03:00:00,8.4,156.0,1012.1,-6.2
2024-01-13 04:00:00,9.5,153.0,1010.0,-5.2
2024-01-13 05:00:00,11.7,162.0,1008.1,-3.8
2024-01-13 06:00:00,14.5,180.0,1006.5,-3.2
2024-01-13 07:00:00,14.8,178.0,1005.1,-3.4
2024-01-13 08:00:00,14.2,181.0,1003.7,-2.8
2024-01-13 09:00:00,14.5,179.0,1002.5,-2.2
2024-01-13 10:00:00,14.9,179.0,1001.1,-1.9
2024-01-13 11:00:00,13.9,180.0,999.8,-1.5
2024-01-13 12:00:00,13.3,181.0,998.7,-1.2
2024-01-13 13:00:00,12.5,178.0,997.5,-1.0
2024-01-13 14:00:00,11.9,178.0,996.3,-0.8
2024-01-13 15:00:00,11.8,177.0,995.2,-0.6
2024-01-13 16:00:00,11.3,173.0,994.2,-0.5
2024-01-13 17:00:00,11.6,168.0,993.3,-0.4
2024-01-13 18:00:00,12.6,163.0,992.8,-1.0
2024-01-13 19:00:00,12.4,160.0,992.2,-1.4
2024-01-13 20:00:00,11.3,154.0,991.9,-1.7
2024-01-13 21:00:00,10.5,149.0,991.6,-1.8
2024-01-13 22:00:00,10.0,144.0,991.1,-1.9
2024-01-13 23:00:00,9.4,136.0,991.1,-2.1
2024-01-14 00:00:00,8.3,136.0,991.0,-2.2
2024-01-14 01:00:00,8.0,134.0,990.7,-2.3
2024-01-14 02:00:00,6.6,128.0,990.7,-2.4
2024-01-14 03:00:00,5.7,128.0,990.4,-2.5
2024-01-14 04:00:00,6.0,127.0,989.8,-2.8
2024-01-14 05:00:00,6.0,125.0,989.5,-3.3
2024-01-14 06:00:00,4.9,138.0,989.4,-3.6
2024-01-14 07:00:00,3.6,136.0,989.4,-3.9
2024-01-14 08:00:00,3.8,142.0,989.2,-3.9
2024-01-14 09:00:00,3.7,153.0,989.2,-3.9
2024-01-14 10:00:00,4.3,159.0,988.9,-3.8
2024-01-14 11:00:00,4.8,167.0,988.4,-3.7
2024-01-14 12:00:00,4.5,183.0,987.8,-3.6
2024-01-14 13:00:00,3.2,205.0,987.6,-3.5
2024-01-14 14:00:00,3.0,324.0,987.5,-3.2
2024-01-14 15:00:00,5.9,342.0,987.2,-3.2
2024-01-14 16:00:00,6.1,346.0,986.9,-3.5
2024-01-14 17:00:00,6.4,347.0,986.9,-4.0
2024-01-14 18:00:00,7.6,353.0,986.5,-4.5
2024-01-14 19:00:00,8.4,3.0,986.3,-5.3
2024-01-14 20:00:00,8.9,6.0,986.2,-5.7
2024-01-14 21:00:00,9.0,14.0,986.3,-6.3
2024-01-14 22:00:00,9.7,16.0,986.3,-7.0
2024-01-14 23:00:00,9.1,22.0,986.4,-7.4
2024-01-15 00:00:00,10.0,26.0,986.3,-7.9
2024-01-15 01:00:00,10.0,22.0,986.1,-8.8
2024-01-15 02:00:00,9.9,22.0,985.8,-9.4
2024-01-15 03:00:00,10.3,22.0,985.8,-9.9
2024-01-15 04:00:00,9.4,28.0,986.0,-10.4
2024-01-15 05:00:00,10.0,29.0,986.1,-10.9
2024-01-15 06:00:00,10.0,26.0,986.2,-11.1
2024-01-15 07:00:00,10.0,31.0,986.5,-11.1
2024-01-15 08:00:00,9.9,23.0,986.7,-11.8
2024-01-15 09:00:00,10.2,22.0,986.9,-12.2
2024-01-15 10:00:00,10.8,23.0,987.1,-12.5
2024-01-15 11:00:00,11.3,23.0,987.3,-12.5
2024-01-15 12:00:00,10.7,29.0,987.4,-12.1
2024-01-15 13:00:00,10.7,24.0,987.5,-12.3
2024-01-15 14:00:00,11.5,24.0,987.9,-12.0
2024-01-15 15:00:00,12.3,21.0,988.4,-11.4
2024-01-15 16:00:00,12.1,18.0,988.8,-11.3
2024-01-15 17:00:00,11.9,21.0,989.2,-11.7
2024-01-15 18:00:00,11.9,24.0,989.6,-11.5
2024-01-15 19:00:00,9.8,23.0,990.0,-11.6
2024-01-15 20:00:00,10.3,19.0,990.3,-11.3
2024-01-15 21:00:00,8.6,19.0,990.7,-11.0
2024-01-15 22:00:00,7.6,16.0,991.0,-11.1
2024-01-15 23:00:00,7.3,20.0,991.3,-11.0
2024-01-16 00:00:00,7.4,24.0,991.5,-11.1
2024-01-16 01:00:00,6.0,29.0,991.7,-10.8
2024-01-16 02:00:00,7.7,23.0,992.0,-10.8
2024-01-16 03:00:00,8.9,23.0,992.7,-11.8
2024-01-16 04:00:00,8.7,23.0,993.3,-11.9
2024-01-16 05:00:00,7.5,18.0,993.8,-11.8
2024-01-16 06:00:00,6.6,20.0,994.3,-11.7
2024-01-16 07:00:00,5.8,22.0,994.9,-11.2
2024-01-16 08:00:00,4.0,53.0,995.2,-11.8
2024-01-16 09:00:00,4.4,56.0,995.8,-12.6
2024-01-16 10:00:00,3.2,59.0,996.3,-12.6
2024-01-16 11:00:00,2.0,95.0,996.7,-12.1
2024-01-16 12:00:00,2.7,126.0,997.0,-12.3
2024-01-16 13:00:00,2.8,159.0,997.0,-11.8
2024-01-16 14:00:00,4.0,177.0,997.1,-11.5
2024-01-16 15:00:00,5.1,166.0,997.2,-10.7
2024-01-16 16:00:00,4.9,153.0,997.4,-10.1
2024-01-16 17:00:00,5.4,156.0,997.4,-9.8
2024-01-16 18:00:00,6.3,205.0,997.1,-8.6
2024-01-16 19:00:00,6.7,201.0,997.1,-9.2
2024-01-16 20:00:00,6.4,218.0,997.2,-7.7
2024-01-16 21:00:00,6.7,223.0,997.3,-7.3
2024-01-16 22:00:00,8.8,221.0,997.5,-7.6
2024-01-16 23:00:00,7.9,217.0,997.7,-7.5
2024-01-17 00:00:00,7.7,220.0,998.0,-7.2
2024-01-17 01:00:00,7.1,227.0,998.1,-6.8
2024-01-17 02:00:00,5.9,219.0,998.1,-6.9
2024-01-17 03:00:00,6.5,199.0,997.8,-7.6
2024-01-17 04:00:00,6.2,192.0,997.5,-7.1
2024-01-17 05:00:00,7.6,174.0,997.0,-6.2
2024-01-17 06:00:00,7.3,161.0,996.4,-5.9
2024-01-17 07:00:00,7.9,142.0,996.0,-6.4
2024-01-17 08:00:00,9.1,138.0,995.4,-5.8
2024-01-17 09:00:00,8.3,135.0,995.0,-4.9
2024-01-17 10:00:00,8.1,158.0,994.8,-2.9
2024-01-17 11:00:00,10.3,153.0,994.0,-1.9
2024-01-17 12:00:00,11.2,156.0,993.0,-1.3
2024-01-17 13:00:00,12.6,149.0,992.1,-1.2
2024-01-17 14:00:00,15.5,150.0,991.2,-1.2
2024-01-17 15:00:00,16.7,148.0,990.4,-1.4
2024-01-17 16:00:00,16.2,139.0,989.4,-1.9
2024-01-17 17:00:00,16.7,136.0,988.4,-2.7
2024-01-17 18:00:00,16.4,135.0,987.5,-3.1
2024-01-17 19:00:00,16.1,138.0,986.9,-3.0
2024-01-17 20:00:00,16.4,140.0,986.2,-2.7
2024-01-17 21:00:00,16.6,143.0,985.5,-2.5
2024-01-17 22:00:00,16.2,145.0,984.9,-2.4
2024-01-17 23:00:00,15.3,148.0,984.5,-2.6
2024-01-18 00:00:00,13.6,145.0,983.9,-2.5
2024-01-18 01:00:00,12.2,141.0,983.1,-2.2
2024-01-18 02:00:00,13.7,152.0,982.3,-1.9
2024-01-18 03:00:00,12.8,144.0,981.5,-1.9
2024-01-18 04:00:00,11.9,131.0,980.7,-2.4
2024-01-18 05:00:00,10.7,130.0,980.3,-2.7
2024-01-18 06:00:00,9.8,123.0,979.7,-2.9
2024-01-18 07:00:00,9.2,121.0,979.3,-3.1
2024-01-18 08:00:00,8.3,117.0,979.0,-3.2
2024-01-18 09:00:00,8.2,120.0,978.7,-3.3
2024-01-18 10:00:00,7.2,126.0,978.5,-3.4
2024-01-18 11:00:00,5.8,161.0,978.2,-3.0
2024-01-18 12:00:00,5.1,239.0,978.0,-3.0
2024-01-18 13:00:00,6.0,248.0,978.1,-3.2
2024-01-18 14:00:00,6.6,253.0,978.2,-3.4
2024-01-18 15:00:00,6.5,255.0,978.3,-3.5
2024-01-18 16:00:00,7.7,258.0,978.6,-4.0
2024-01-18 17:00:00,6.9,243.0,978.9,-4.1
2024-01-18 18:00:00,7.2,216.0,978.9,-4.7
2024-01-18 19:00:00,7.0,256.0,979.4,-4.6
2024-01-18 20:00:00,10.0,330.0,980.4,-3.5
2024-01-18 21:00:00,11.8,320.0,981.6,-3.7
2024-01-18 22:00:00,13.5,307.0,982.8,-4.4
2024-01-18 23:00:00,13.0,299.0,984.0,-5.1
2024-01-19 00:00:00,13.4,292.0,984.8,-5.7
2024-01-19 01:00:00,11.4,293.0,985.6,-6.1
2024-01-19 02:00:00,11.3,292.0,986.2,-6.4
2024-01-19 03:00:00,11.0,285.0,986.8,-6.6
2024-01-19 04:00:00,10.9,290.0,987.3,-6.7
2024-01-19 05:00:00,10.2,299.0,987.8,-6.6
2024-01-19 06:00:00,10.2,300.0,988.3,-6.6
2024-01-19 07:00:00,10.3,304.0,989.1,-6.6
2024-01-19 08:00:00,9.4,317.0,990.1,-6.5
2024-01-19 09:00:00,8.9,319.0,991.1,-6.4
2024-01-19 10:00:00,8.8,321.0,992.0,-6.4
2024-01-19 11:00:00,8.9,315.0,992.9,-6.7
2024-01-19 12:00:00,8.6,315.0,993.8,-6.6
2024-01-19 13:00:00,8.5,326.0,994.9,-6.6
2024-01-19 14:00:00,7.8,328.0,996.2,-6.7
2024-01-19 15:00:00,7.5,330.0,997.5,-6.5
2024-01-19 16:00:00,4.5,54.0,999.0,-8.3
2024-01-19 17:00:00,3.1,101.0,1000.3,-9.6
2024-01-19 18:00:00,2.1,156.0,1001.2,-8.9
2024-01-19 19:00:00,3.4,180.0,1002.1,-8.3
2024-01-19 20:00:00,4.1,189.0,1002.9,-8.1
2024-01-19 21:00:00,3.2,189.0,1003.7,-7.3
2024-01-19 22:00:00,2.7,193.0,1004.7,-6.4
2024-01-19 23:00:00,3.0,188.0,1005.5,-6.6
2024-01-20 00:00:00,3.3,174.0,1006.2,-6.2
2024-01-20 01:00:00,3.6,172.0,1006.7,-6.2
